-144.892946247833,-181.520986619609,-267.367990105467,-391.549126156242,-523.250099687811,-622.642255275241,-655.954910022385,-608.891116807914,-493.10432842784,-343.019562413015,-203.934506865487,-115.702312201155,-98.0956351914975,-143.469197615551,-219.71066907913,-282.641456421746,-293.414102316419,-234.415624199791,-117.531128312216,18.7151656771762,122.571241136747,148.472254044943,75.4800533858001,-82.1739855878937,-276.766282447179,-441.038235481733,-510.063049760624,-443.649799433518,-241.45174853594,54.7483027841595,372.79008091413,632.3059219272,770.027381211644,759.757001704148,620.260165334229,408.398353251737,199.832668180419,63.8419698770266,40.7638287956893,129.604291285659,289.819753577406,456.392345725946,562.79781190966,563.861654866634,450.692528931557,252.766457209975,26.7712795818053,-163.593038973937,-269.621077434159,-273.713544730609,-194.119676161219,-76.9309397007629,21.5567964084929,55.6767172424605,6.98348613069633,-109.206073711392,-249.498586619612,-358.173320772435,-387.324883115002,-314.264505257147,-150.098892780434,63.4347082586005,267.673329669779,406.433064911515,444.382250668832,378.126213559994,236.373725468023,69.3774754960175,-68.4916594946812,-136.928044882054,-122.435109321094,-41.4774059609401,66.6962691614913,154.728716831698,184.016154793935,137.870080416351,26.5709151642283,-117.140219734808,-250.222044158369,-334.642720772487,-350.387259638217,-301.688667880581,-214.514709216323,-126.461530141711,-72.8363413346973,-73.9520213212696,-128.111516480573,-212.66268803409,-292.619284771328,-333.688825202298,-315.037821499776,-237.259003687318,-122.709046416161,-8.04878832452066,68.4833010151574,80.7175824897557,24.4415943426338,-79.9021465474513,-192.755062997521,-267.543387719208,-265.510304150173,-168.553069173335,14.0270342331493,247.021610812718,478.630070825055,654.75273672621,733.941786444483,698.575647741465,559.068655026787,350.104884318387,120.291976332569,-81.4762557793075,-218.835195587638,-276.27724695006,-260.853157907468,-197.201136941769,-117.858288973658,-52.1162661851836,-16.9360046955332,-12.6092044188816,-24.2482106844998,-28.3236162479982,-1.92670417067317,68.332816621458,180.671240914685,317.503444475615,450.019352007088,546.515795685846,581.890405816348,545.373780599089,444.141464196486,301.717932894148,151.662521596493,28.4296855315375,-41.8964158773368,-48.311742011641,2.81323908365988,90.3576306644596,185.029112479654,257.808513289857,287.721070248034,266.739581438576,200.627493011496,105.850753095143,3.89143625974429,-85.0023031184843,-146.607413953964,-174.72849742969,-170.19137727207,-137.729055052646,-82.390665155284,-7.17787320503251,86.9942514240579,198.978052452453,323.798835299789,449.600404562124,556.977953281675,621.807489757755,621.388013158794,542.305910901893,387.432415389379,179.294263795792,-42.1259350534609,-227.478626808563,-330.392796546765,-320.805439747057,-195.263679171066,19.3151931338338,270.260438904718,491.560116705532,621.056157590563,617.735733591725,474.092759635565,219.711214630345,-85.370630268468,-366.006478830377,-551.882628468925,-596.479205672706,-489.646088507972,-260.166255931786,32.4414808429733,314.504324808629,518.356789277604,600.27589179964,551.112392093892,396.767937615275,188.711091324689,-12.3443976911904,-154.541930728066,-209.338417876896,-178.163585539087,-89.6272435042803,11.4540720014503,79.4886858048179,83.041097489018,14.6314467549915,-107.480724379766,-245.821515751765,-356.220434606527,-402.187685749103,-366.538551422361,-256.629173058992,-101.664234171557,56.924403680376,178.849071925471,237.761899420028,229.377944498431,172.344818330982,101.593847857158,56.2967278578289,66.2708156937521,141.19556005495,266.16348261232,405.149269702563,511.53209376322,542.594891884831,473.623804023526,307.241706118536,74.9400953979157,-169.961812213842,-366.167323103213,-461.240972471409,-426.645044442009,-266.596165720145,-18.0531606520531,258.365455120381,494.161271745653,631.13643750199,636.959445808465,513.796885107609,297.60819209085,48.2953396753519,-166.561428724156,-289.883557227923,-290.19083988183,-169.514406912572,37.9403747698148,275.860774141852,481.696215678027,603.849322730286,615.42894294934,520.858856454035,353.700025040271,166.51938339324,15.8208553329302,-53.6606159020006,-20.950964672628,106.071460419108,293.653177852922,492.101349525841,649.675743577289,726.447625379212,704.300626580194,590.477821464499,413.990068456433,216.231582231194,38.7242652166681,-88.3945056581633,-153.879475012731,-166.884679301149,-152.265871781713,-141.271179215971,-160.510060430179,-222.535313868182,-320.859080750331,-430.913713059166,-516.741129112578,-541.537469171883,-479.054839515493,-322.579073760818,-88.8389931981217,184.416222704175,446.687888154395,646.730367728324,745.102241454228,723.883711043985,590.912018199476,377.363467665453,129.330110074525,-104.301939128039,-284.335590629661,-390.670135335533,-426.068355729163,-413.329512577021,-386.809402372882,-380.86131833067,-418.659603304676,-504.737953628153,-623.452977156118,-743.794236112656,-829.038819173228,-848.276293073067,-786.265094235472,-648.606241454789,-460.678737352111,-260.720784552213,-89.2512091487739,21.8696253311955,57.39444127308,21.3402670839645,-66.2232564781373,-176.897488359029,-283.413159009246,-367.580061863802,-424.130554281241,-459.390134720174,-485.589664993991,-513.204761439395,-544.409513020637,-570.30509418089,-573.16782162647,-533.052088797415,-436.367367707163,-283.160561781146,-90.1309246821299,112.176816789292,287.485245098099,404.690755721175,447.859173845154,421.689572792885,350.220135040337,268.822704368779,211.917337464362,200.493489303199,233.828938265734,288.577501912014,326.005127145319,305.367870880518,199.190289936155,5.31124240306597,-248.623762685337,-510.238398638792,-716.008438419876,-809.450686094372,-758.364700237627,-565.685106444219,-270.375119963334,62.1586393766597,357.402481754909,551.697896934956,608.925319745734,529.080072302577,346.469644169598,118.45685867516,-91.5280305657679,-231.45646614264,-273.577705996453,-219.364306263197,-95.8422822664704,54.7202767777794,187.986885275416,269.375812657183,281.280265764888,224.335190313216,113.484744952403,-28.835884261351,-179.564471415801,-319.659848651134,-435.610519195071,-518.374529210257,-561.354907943124,-559.197647977476,-508.511258480722,-410.393625723354,-273.474189421024,-115.581122706,37.5735603385335,157.201006661187,218.752515434747,209.486540078829,133.521699450277,12.1630022440484,-121.228168597729,-230.634280666916,-288.219852115114,-283.040810649057,-224.569910214559,-139.626521288722,-63.5329167358586,-28.3589763597532,-52.2166708901787,-133.29324357798,-250.720579206995,-372.001607560155,-464.387185934343,-506.158490086117,-493.760239363866,-442.184912658981,-378.43373725172,-330.419363553138,-315.40862893296,-332.381645816079,-361.365934941827,-370.324635044085,-327.399758341564,-214.229593169857,-35.4459832789457,179.418601746571,382.8642527102,523.376641301127,562.020591812415,486.157900090655,315.495116481714,98.0514850007182,-103.088592150035,-228.301287035647,-239.457304974872,-131.733465769869,64.6099845957792,293.122331959054,487.971024440528,593.417796969184,579.925967156865,452.017760577602,245.69400663235,16.5568370039962,-177.353776029931,-292.502551300288,-311.390889869924,-245.451140364018,-128.980501578052,-6.65253901657113,80.970854025394,109.164929961451,74.4815204229389,-7.29803307702341,-109.321323959697,-204.607445517154,-275.741308590168,-320.001279239296,-348.417293166049,-379.49649702389,-430.226342213988,-507.839831619764,-605.44167842687,-703.12772820431,-774.227217292327,-794.46702013831,-750.825358003145,-646.944195247758,-503.144968034019,-350.920956797393,-223.633727935816,-146.401876536373,-128.432979968209,-160.249360590166,-216.679217181236,-264.654954544238,-273.371804799237,-223.674594542967,-113.849435238174,39.8301607930802,207.812940582523,355.66330826761,453.526944064232,483.85538020923,445.235402005866,351.446857513277,226.34881204634,96.4089935612965,-16.7123136123242,-101.286388804744,-156.962777911353,-192.389190545663,-220.076074516095,-250.405124740741,-286.873002487865,-324.179428606719,-349.783640480488,-348.387417105388,-307.828092740586,-224.387059706804,-105.685229925839,29.9086967863979,157.32798648957,251.182714376076,292.571449701845,274.274669088418,202.751440201348,96.332598595986,-19.836064594545,-120.565797710998,-187.08594803704,-211.319627977552,-196.837956486548,-156.433724026733,-107.311779763138,-65.5802328264106,-41.8231313807289,-39.0264763225447,-53.2119607290428,-76.1470105053061,-98.8082046541733,-114.130559360573,-118.024010665142,-108.498493907799,-83.6615510529017,-39.950428809908,28.0413119900826,125.432671788074,252.992520867945,402.619190539967,554.48614708799,677.833258939955,736.374751531633,697.683447360515,544.226022868875,282.59472314497,-52.5878762724552,-402.441851088356,-695.461287183992,-864.643227636731,-865.666195022107,-690.79217391399,-373.913697975228,15.5515333534474,389.013330205229,661.240404977577,772.891823976551,706.546609897381,491.389189067994,194.918936916806,-96.132207349745,-300.240724046883,-363.799895567482,-275.48221775264,-68.1342524528117,192.170648792628,426.452955880968,566.302479996102,573.475190532881,449.921386529053,235.600179593209,-4.80235377504848,-201.839798693926,-301.723532224973,-281.117043658975,-152.233396073787,42.7008104466894,245.313879873338,398.658583200322,463.091189956776,426.000685091434,303.13249779236,131.934293958858,-40.362601359473,-169.993097735518,-227.41449269759,-202.98486623417,-106.815264145949,36.186754190067,193.917525693687,334.888581281364,434.343607626769,477.752751334457,461.736809338756,393.100250130225,286.781503280044,163.262724306596,45.5869279316046,-44.1006072427839,-88.4661915439215,-78.9299936620565,-18.7220921579592,76.1238536294572,178.805308979007,257.044103010162,280.796195563474,230.50761911705,103.491552769925,-83.7761239766789,-298.609278716881,-499.903017862709,-648.750290254777,-718.805671191494,-703.215848546507,-615.897889426116,-486.698723670763,-351.942319575013,-243.390757214736,-179.173342910124,-159.569676010308,-168.880954966978,-182.552337160353,-176.936982489774,-138.239049490864,-67.5353417113963,19.7808963174116,99.7847397241123,148.833994583563,152.178974694526,109.272692521441,33.9343644876848,-50.5907546369198,-119.793594298226,-156.283249229746,-155.379319055089,-125.99437733586,-86.6523602145066,-58.2691622712606,-56.4590777615098,-86.2158299818521,-140.838476495647,-205.316652217408,-262.691300293747,-300.809023079486,-316.799098377421,-317.544141808428,-316.01807187438,-325.008186973368,-350.788033027546,-389.358148093838,-426.898682099428,-444.449057680277,-425.165841624619,-361.449125522504,-259.183504917096,-137.342871161357,-22.8927298272164,57.3368005021153,84.9916162586071,55.8182898295568,-19.3938063104143,-118.83405440855,-217.1542036713,-293.693582956886,-338.519729178598,-354.234097250759,-353.112467678836,-350.898172440929,-359.782651617773,-383.336480990688,-415.31695746606,-442.705082101667,-451.627113414721,-433.654740414258,-389.810365164739,-330.505935795429,-271.276882962623,-225.908940584937,-199.713971785615,-185.817770480573,-166.297619989095,-118.202409873011,-22.5651181751015,126.794581320634,318.057166035438,522.084326953427,699.314850236465,810.990225697184,831.18626276247,755.660022706576,604.424975503276,416.957534411905,241.344389733644,120.680289120507,80.9362131113354,124.032372924127,228.145516921228,354.947120099414,461.301923222626,511.671065979882,487.452893315281,390.70028677133,241.606721996495,71.1540195865231,-88.3119458573733,-211.479178887053,-285.072995131821,-308.535021656927,-291.016363957215,-246.447560532322,-188.767903544245,-128.888221417721,-73.9212211816461,-28.1233961022251,5.68396008748737,25.4504701344995,30.5981352816311,23.7586079631794,12.4192569314737,9.09142214679348,29.0587657957332,85.7717769523141,185.126051524748,320.692660450803,472.054580603029,607.61224106468,691.766139939322,694.760271759493,602.279638149899,421.624087249922,182.106810810993,-70.9645370515158,-287.318521743404,-424.664906088155,-459.71778627864,-393.960579652513,-252.418321609556,-75.8874177496589,90.8851860906786,211.364443769148,266.031366067794,255.345997777357,196.381892896762,114.730351598097,34.7415232884771,-28.4588579799247,-72.555972346361,-106.301380542356,-143.447315311985,-194.886579955358,-262.097265810504,-334.444832588264,-391.448093119348,-409.297526219082,-369.367528506211,-265.722429303035,-108.922352137964,75.3332993519445,252.46485014667,388.290740877376,458.456724027199,455.109020744366,388.79938910177,285.119165524572,177.178565915984,96.2612201507482,63.432344597382,84.4641568931533,149.341685681758,236.203527925436,318.299635779698,371.780242997039,382.053249328588,347.02751894281,276.57360669924,188.65478304216,103.485071478505,37.5257450190243,-0.94825714341828,-13.5295144775764,-10.2607478643697,-5.65801721657563,-13.4166639424351,-41.391510351025,-88.3600131581639,-143.588021131372,-189.444327262317,-206.444531975459,-179.3699034014,-102.70745468527,16.2727225217197,157.92780958151,294.331948391752,396.165347815536,440.617417766692,418.068547574262,335.502424575527,215.427455150603,90.3513398822044,-5.80403685278931,-46.9593566607195,-22.1038455273101,61.6939093453194,181.443498667262,304.932329735367,399.917092243179,442.966430776029,425.242892875501,353.541884763821,246.504882170642,127.551105023488,17.1560334062845,-72.7482318436672,-140.335893661823,-191.0706148086,-231.882823027138,-264.936405205621,-283.824684722688,-274.168468593393,-218.887668588965,-106.489402353531,60.7143724369143,261.897444858794,459.017300446069,604.649342257543,654.54030654857,581.175569581253,383.939386157284,92.2335719630222,-239.984610895444,-547.049931353022,-768.176386008091,-862.829583959012,-820.24401960742,-660.306925941468,-425.821267742535,-168.927295222501,63.7478494580695,242.442393446099,358.783110812055,422.693392549403,453.623057491334,469.951487611568,480.838103026838,483.594491468524,467.305253586418,420.835188709252,341.528899907223,240.554107371384,142.123493795965,76.2848345416089,67.6644033743714,124.432163388736,232.053442524501,354.905220213033,446.044470825618,462.317286971916,379.748591264512,203.645159684536,-30.6370524916896,-267.219909174295,-446.870940856123,-526.308768212269,-493.112923798017,-370.935167631054,-212.845350277902,-84.6425397088415,-43.4440422434761,-118.603289257245,-301.362658532419,-546.803442733847,-787.56656750843,-954.880636084447,-1000,-909.058017684522,-706.60253946514,-446.908977214671,-196.233762982752,-12.0842433749017,73.6316754422808,62.268286352541,-15.0930006877294,-110.537508035067,-176.677849724697,-182.359021337751,-121.529743118562,-12.7913726489701,109.459129079979,208.497786809217,258.209673515305,250.932599247808,197.851367364312,122.51240837007,50.5567094678032,-0.0282575392243137,-24.3505196385072,-29.9185527661651,-30.5620422029671,-37.9020033929568,-54.2346360120947,-70.0329516634551,-67.3056300031933,-27.578688213647,58.7284965437123,185.47786632802,329.625134454665,456.642394360842,530.961866910321,527.83353861947,442.302868612228,291.942780950259,112.183770888659,-54.2465115936319,-170.13837691485,-214.449712409077,-187.215074623404,-107.286158562803,-4.10539631533218,93.1687991382535,165.054814998455,206.306598815744,224.325712547417,232.600578050257,242.298803913413,255.788780295369,264.963554899942,255.148302977791,212.935152701668,134.498283443622,30.549124584243,-74.6975861487449,-150.794944232085,-172.188577427881,-128.985782931822,-32.9217210035615,84.3884558101634,181.015449465821,219.152228927913,179.352267350614,69.1843073928924,-77.3665800572943,-210.210939720698,-280.060230580005,-256.1785599885,-138.582963608361,40.0443576193173,223.998196739101,352.921324666942,382.823815699029,302.458277426878,139.0965578051,-48.7534355446165,-189.681369225831,-222.855390140466,-118.814034405473,109.523531482985,409.517391221123,704.443561039606,917.030398327903,993.147953235989,917.870933811414,718.74627109735,455.437646542704,199.486130039158,11.1497837213089,-78.9170791150255,-77.2380366612821,-22.2444585494501,31.528660648381,33.9940682361033,-42.3579268289309,-192.80590333566,-382.143335317627,-556.759618862763,-662.558622408927,-662.494592676473,-547.995954691823,-340.95410589231,-86.3229196147461,161.530991049482,353.827554731432,458.909435347117,467.246378274181,389.460602673239,249.383053545014,75.5440735234282,-105.589476527659,-272.707496641447,-409.153900235493,-500.614928194875,-533.491695241564,-495.881493625144,-381.537388771718,-195.349788294144,42.3623023593154,295.535608206688,517.57434748811,661.53288146799,692.555580236141,598.551032344308,395.221271007193,123.21938211608,-162.168052552653,-405.770720463277,-567.005469457949,-629.337696988691,-601.700116143095,-511.670747730217,-393.157876211392,-273.300564036187,-163.51764747032,-58.0120396792873,59.8575011037593,206.014698263608,383.705930708225,576.244914604272,747.907230019119,853.36947761983,852.759555557725,727.02803074696,487.884479558868,178.20422434546,-137.947315068641,-392.848795487512,-534.611917656061,-542.168771740401,-430.721347111602,-245.834576637148,-48.236453317367,105.447635279016,179.485333575718,167.813031863806,92.2026384582361,-8.96076554321535,-96.7732961575422,-146.670237558479,-156.611146101209,-145.813501144398
